A1ML_230414_05_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_230414_12_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_230414_13_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_02_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_04_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A2ML_221205_04_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_04_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_16_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_16_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_29_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_29_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_231215_62_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_68_01_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_68_02_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_73_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_83_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
PHA20241109024_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109025_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109044_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109047_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109062_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109066_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109077_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109088_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
B1ML_230310_06_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_12_01_anonym_audio_video	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_12_02_anonym_audio_video	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_10_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_17_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_28_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_29_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_04_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_06_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_21_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B2ML_230512_15_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_240229_03_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
B2ML_240229_06_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
B2ML_240301_16_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
