A1ML_230414_03_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_07_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_09_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_10_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A2ML_220919_03_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_220919_03_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_06_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_06_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_12_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_12_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_37_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_37_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_231215_47_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_77_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_82_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
PHA20241109001_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109005_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109008_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109013_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109023_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109036_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109054_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109072_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
B1ML_230221_05_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230221_06_anonym_video	UJOP/CCE-B1_2024_05_21	B1
B1ML_230221_07_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_15_01_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_15_02_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_04_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_18_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_03_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_17_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_26_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B2ML_220511_05_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230511_06_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230511_08_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230512_11_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_240229_01_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
