A1ML_221219_03_02_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_230414_08_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_06_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231124_02_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A2ML_220919_01_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_03_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_08_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_13_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_18_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_23_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_28_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_33_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_39_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_231215_45_01_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_53_02_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_63_01_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240119_71_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_82_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
PHA20241109008_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109019_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109032_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109042_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109053_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109063_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109075_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109086_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
B1ML_230221_08_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230310_05_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_07_02_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_13_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_08_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_18_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_28_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_06_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_17_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_32_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B2ML_230112_03_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230511_08_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230512_03_02_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230512_13_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_240229_04_02_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
B2ML_240229_11_02_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
