A1ML_221219_02_01_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_230414_05_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_02_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_13_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231124_11_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A2ML_221205_02_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_07_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_12_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_17_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_22_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_27_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_32_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_38_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_231215_43_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_51_01_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_61_01_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_69_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_79_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
PHA20241109005_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109016_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109029_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109039_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109050_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109060_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109072_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109082_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
B1ML_230221_05_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230310_02_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_05_01_anonym_audio_video	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_11_02_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_04_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_15_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_25_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_02_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_14_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_28_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B2ML_220511_07_01_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230511_06_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230512_01_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230512_10_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_240229_02_02_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
B2ML_240229_10_01_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
