NPI/sample-2023_06_30/10-npi-test-A2.mp3	1	0
UJOP/CCE-A1_2024_06_11/A1ML_221219_04_anonym_audio.mp3	0	-1
UJOP/CCE-A1_2024_06_11/A1ML_230414_09_anonym_audio.mp3	0	-1
UJOP/CCE-A1_2024_06_11/A1ML_231123_07_anonym_audio.mp3	0	-1
UJOP/CCE-A1_2024_06_11/A1ML_231124_03_anonym_audio.mp3	0	-1
UJOP/CCE-A2_2024_01_26/A2ML_220919_02_01_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_01_26/A2ML_221205_04_01_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_01_26/A2ML_221205_09_01_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_01_26/A2ML_221205_14_01_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_01_26/A2ML_230724_19_01_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_01_26/A2ML_230724_24_01_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_01_26/A2ML_230724_29_01_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_01_26/A2ML_230911_34_01_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_01_26/A2ML_230911_40_01_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_04_24/A2ML_231215_45_02_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_04_24/A2ML_231215_54_01_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_04_24/A2ML_231215_63_02_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_04_24/A2ML_240124_72_01_anonym_audio.mp3	1	0
UJOP/CCE-A2_2024_04_24/A2ML_240221_83_anonym_audio.mp3	1	0
UJOP/CCE-B1_2024_05_21/B1ML_230221_09_anonym_audio.mp3	1	1
UJOP/CCE-B1_2024_05_21/B1ML_230310_06_anonym_audio.mp3	1	1
UJOP/CCE-B1_2024_05_21/B1ML_230424_008_anonym_audio_video.mp3	1	1
UJOP/CCE-B1_2024_05_21/B1ML_230424_014_anonym_audio.mp3	1	1
UJOP/CCE-B1_2024_05_21/B1ML_240109_09_anonym_audio.mp3	1	1
UJOP/CCE-B1_2024_05_21/B1ML_240109_19_anonym_audio.mp3	1	1
UJOP/CCE-B1_2024_05_21/B1ML_240109_29_anonym_audio.mp3	1	1
UJOP/CCE-B1_2024_05_21/B1ML_240115_07_anonym_audio.mp3	1	1
UJOP/CCE-B1_2024_05_21/B1ML_240115_19_anonym_audio.mp3	1	1
UJOP/CCE-B2_2024_09_23/B2ML_220511_01_anonym_audio.mp3	1	2
UJOP/CCE-B2_2024_09_23/B2ML_230112_04_anonym_audio.mp3	1	2
UJOP/CCE-B2_2024_09_23/B2ML_230511_010_anonym_audio.mp3	1	2
UJOP/CCE-B2_2024_09_23/B2ML_230512_004_01_anonym_audio.mp3	1	2
UJOP/CCE-B2_2024_09_23/B2ML_230512_014_anonym_audio.mp3	1	2
UJOP/sample-2023_02_28/03-npi-test-A2.mp3	1	0
