A1ML_221219_01_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_06_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_08_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231124_02_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A2ML_221205_02_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_02_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_24_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_24_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_231215_43_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_50_01_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_50_02_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_65_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240119_70_01_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240119_70_02_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_84_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
PHA20241109012_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109019_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109040_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109043_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109048_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109079_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109080_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109081_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
B1ML_230221_09_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_03_anonym_audio_video	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_04_anonym_audio_video	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_08_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_13_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_02_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_13_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_22_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_28_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B2ML_220511_01_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230511_02_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230512_06_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230512_14_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
