A1ML_230414_04_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_230414_09_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231124_09_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231124_11_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A2ML_221205_01_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_01_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_17_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_17_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_25_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_25_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_39_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_39_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_231215_57_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_67_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_74_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_79_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
PHA20241109018_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109033_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109034_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109059_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109060_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109063_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109064_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109082_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
B1ML_230221_01_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230221_04_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_01_01_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_01_02_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_05_01_anonym_audio_video	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_05_02_anonym_audio_video	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_10_01_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_10_02_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_23_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_31_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_07_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_14_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B2ML_230511_05_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230511_14_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_240229_02_01_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
B2ML_240229_02_02_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
B2ML_240229_08_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
