A1ML_230414_06_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_230414_08_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_14_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231124_05_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A2ML_221205_08_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_08_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_09_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_09_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_38_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_38_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_40_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_40_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_231215_53_01_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_53_02_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_63_01_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_63_02_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_78_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_80_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
PHA20241109004_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109007_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109015_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109021_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109026_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109042_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109045_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109065_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
B1ML_230221_03_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230221_12_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230310_01_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_08_anonym_audio_video	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_09_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_11_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_22_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_25_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_32_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B2ML_220511_08_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230511_12_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_240229_05_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
B2ML_240229_07_01_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
B2ML_240229_07_02_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
