A1ML_221219_05_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_221219_06_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_230414_10_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231124_07_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A2ML_221205_15_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_15_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_20_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_20_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_22_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_22_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_23_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_23_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_30_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_30_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_31_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_31_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_231215_49_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240119_71_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
PHA20241109002_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109003_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109014_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109029_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109050_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109068_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109083_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109087_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
B1ML_230221_10_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230221_13_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230310_02_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230310_04_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_08_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_12_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_15_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_16_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_29_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B2ML_220511_07_01_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_220511_07_02_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230512_09_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230512_13_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_240229_11_01_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
B2ML_240229_11_02_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
