A1ML_231123_01_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_05_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231124_04_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231124_13_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A2ML_221205_13_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_13_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_21_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_21_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_33_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_33_02_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_231215_44_01_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_44_02_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_48_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_56_01_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_56_02_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_81_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
PHA20241109006_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109022_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109035_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109039_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109041_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109051_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109061_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109086_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
B1ML_230221_02_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230221_08_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230310_05_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_02_anonym_audio_video	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_07_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_20_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_33_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_23_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_32_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B2ML_220511_04b_anonym_audio_video	UJOP/CCE-B2_2024_09_23	B2
B2ML_230511_13_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_240229_10_01_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
B2ML_240229_10_02_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
B2ML_240301_15_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
