A1ML_230414_03_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_230414_13_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231123_11_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A1ML_231124_08_anonym_audio	UJOP/CCE-A1_2024_06_11	A1
A2ML_221205_02_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_07_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_12_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_221205_17_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_22_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230724_27_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_32_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_230911_39_01_anonym_audio	UJOP/CCE-A2_2024_01_26	A2
A2ML_231215_44_02_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_53_01_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_231215_62_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240119_70_02_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
A2ML_240221_81_anonym_audio	UJOP/CCE-A2_2024_04_24	A2
PHA20241109007_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109018_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109031_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109041_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109052_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109062_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109074_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
PHA20241109084_anonym_audio	UJOP/CCE-A2_older_2025_02_17	A2_older
B1ML_230221_07_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230310_04_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_07_01_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_230424_12_02_anonym_audio_video	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_08_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_18_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240109_28_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_06_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_17_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B1ML_240115_32_anonym_audio	UJOP/CCE-B1_2024_05_21	B1
B2ML_230511_02_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230511_13_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_230512_14_anonym_audio	UJOP/CCE-B2_2024_09_23	B2
B2ML_240229_07_01_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
B2ML_240301_15_anonym_audio	UJOP/CCE-B2_2025_02_10	B2
